Id,Name,Address,Lon,Lat,StreetAddress,City,State,ZipCode
30113,WHITERIVER PHS INDIAN HOSPITAL,"200 WEST HOSPITAL DRIVE  (PO BOX 860), WHITERIVER, AZ 85941",-109.9577386,33.8758829,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941
30114,ORO VALLEY HOSPITAL,"1551 EAST TANGERINE ROAD, ORO VALLEY, AZ 85755",-110.949664,32.42926,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755
30115,BANNER ESTRELLA MEDICAL CENTER,"9201 WEST THOMAS ROAD, PHOENIX, AZ 85037",-112.257442,33.478176,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037
30117,VALLEY VIEW MEDICAL CENTER,"5330 SOUTH HIGHWAY 95, FORT MOHAVE, AZ 86426",-114.5979891,35.0015362,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426
30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST,"7700 EAST FLORENTINE ROAD, PRESCOTT VALLEY, AZ 86314",-112.3309732,34.5882218,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314
30119,MERCY GILBERT MEDICAL CENTER,"3555 SOUTH VAL VISTA DRIVE, GILBERT, AZ 85296",-111.7525667,33.2868695,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296
30120,GILBERT HOSPITAL,"5656 SOUTH POWER ROAD, GILBERT, AZ 85295",-111.6874963,33.3139042,5656 SOUTH POWER ROAD,GILBERT,AZ,85295
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP","1301 SOUTH CRISMON ROAD, MESA, AZ 85209",-111.6111373,33.3913915,1301 SOUTH CRISMON ROAD,MESA,AZ,85209
30122,BANNER GATEWAY MEDICAL CENTER,"1900 NORTH HIGLEY ROAD, GILBERT, AZ 85234",-111.7227848,33.3845217,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234
30123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,"7400 EAST THOMPSON PEAK PARKWAY, SCOTTSDALE, AZ 85255",-111.9220325,33.6706949,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255
30126,ARIZONA REGIONAL MEDICAL CENTER,"515 NORTH MESA DRIVE, MESA, AZ 85201",-111.8216395,33.424788,515 NORTH MESA DRIVE,MESA,AZ,85201
30130,BANNER IRONWOOD MEDICAL CENTER,"37000 NORTH GANTZEL ROAD, SAN TAN VALLEY, AZ 85140",-111.5656332,33.2144943,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140
30131,OASIS HOSPITAL,"750 NORTH 40TH STREET, PHOENIX, AZ 85008",-111.9963131,33.4566822,750 NORTH 40TH STREET,PHOENIX,AZ,85008
40001,SILOAM SPRINGS REGIONAL HOSPITAL,"603 NORTH PROGRESS AVENUE, SILOAM SPRINGS, AR 72761",-94.50776530000002,36.1899429,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761
40002,JOHNSON REGIONAL MEDICAL CENTER,"1100 EAST POPLAR STREET, CLARKSVILLE, AR 72830",-93.44495119999999,35.4643695,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830
40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,"3215 N NORTH HILLS BLVD, FAYETTEVILLE, AR 72703",-94.1603583,36.1093976,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703
40007,ST VINCENT INFIRMARY MEDICAL CENTER,"TWO ST VINCENT CIRCLE, LITTLE ROCK, AR 72205",-92.338966,34.750314,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205
40010,MERCY MEDICAL CENTER,"2710 RIFE MEDICAL LANE, ROGERS, AR 72758",-94.184714,36.3100716,2710 RIFE MEDICAL LANE,ROGERS,AR,72758
40011,CHAMBERS MEMORIAL HOSPITAL,"719 DETROIT STREET, DANVILLE, AR 72833",-93.388545,35.0552552,719 DETROIT STREET,DANVILLE,AR,72833
40014,WHITE COUNTY MEDICAL CENTER,"3214 EAST RACE AVENUE, SEARCY, AR 72143",-91.6951594,35.250421,3214 EAST RACE AVENUE,SEARCY,AR,72143
40015,MENA REGIONAL HEALTH SYSTEM,"311 NORTH MORROW STREET, MENA, AR 71953",-94.2225129,34.5885038,311 NORTH MORROW STREET,MENA,AR,71953
40016,UAMS MEDICAL CENTER,"4301 WEST MARKHAM STREET MAIL SLOT 612, LITTLE ROCK, AR 72205",-92.3542193,34.7486563,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,"620 NORTH MAIN STREET, HARRISON, AR 72601",-93.1071667,36.2357875,620 NORTH MAIN STREET,HARRISON,AR,72601
40018,SUMMIT MEDICAL CENTER,"EAST MAIN AND SOUTH 20TH STREET, VAN BUREN, AR 72956",-94.33811709999999,35.4365325,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956
40019,FORREST CITY MEDICAL CENTER,"1601 NEWCASTLE ROAD, FORREST CITY, AR 72335",-90.765389,35.0522765,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335
40020,ST BERNARDS MEDICAL CENTER,"225 E JACKSON, JONESBORO, AR 72401",-90.70386529999999,35.8374586,225 E JACKSON,JONESBORO,AR,72401
40022,"NW ARKANSAS HOSPITALS, LLC","609 WEST MAPLE AVENUE, SPRINGDALE, AR 72764",-94.13643569999999,36.1808233,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764
40026,ST JOSEPHS MERCY HEALTH CENTER INC,"300 WERNER STREET, HOT SPRINGS, AR 71903",-93.066666,34.467838,300 WERNER STREET,HOT SPRINGS,AR,71903
40027,BAXTER REGIONAL MEDICAL CENTER,"624 HOSPITAL DRIVE, MOUNTAIN HOME, AR 72653",-92.3944185,36.3429502,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653
40029,CONWAY REGIONAL MEDICAL CENTER,"2302 COLLEGE AVENUE, CONWAY, AR 72034",-92.45848649999999,35.0848659,2302 COLLEGE AVENUE,CONWAY,AR,72034
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,"3333 SPRINGHILL DRIVE, NORTH LITTLE RO, AR 72117",-92.1253854,34.777697,3333 SPRINGHILL DRIVE,NORTH LITTLE RO,AR,72117
40039,ARKANSAS METHODIST MEDICAL CENTER,"900 WEST KINGSHIGHWAY, PARAGOULD, AR 72450",-90.4978107,36.0525618,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450
40041,ST MARYS REGIONAL MEDICAL CENTER,"1808 WEST MAIN STREET, RUSSELLVILLE, AR 72801",-93.14921799999999,35.28319,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801
40042,CRITTENDEN MEMORIAL HOSPITAL,"200 TYLER, WEST MEMPHIS, AR 72301",-90.1876822,35.1441161,200 TYLER,WEST MEMPHIS,AR,72301
40047,FIVE RIVERS MEDICAL CENTER,"2801 MEDICAL CENTER DRIVE, POCAHONTAS, AR 72455",-90.997503,36.289821,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455
40050,OUACHITA COUNTY MEDICAL CENTER,"638 CALIFORNIA AVENUE, CAMDEN, AR 71701",-92.8362602,33.5758644,638 CALIFORNIA AVENUE,CAMDEN,AR,71701
40051,DREW MEMORIAL HOSPITAL,"778 SCOGIN DRIVE, MONTICELLO, AR 71655",-91.815049,33.608168,778 SCOGIN DRIVE,MONTICELLO,AR,71655
40055,SPARKS REGIONAL MEDICAL CENTER,"1001 TOWSON AVENUE, FORT SMITH, AR 72901",-94.418093,35.374888,1001 TOWSON AVENUE,FORT SMITH,AR,72901
40062,ST EDWARD MERCY MEDICAL CENTER,"7301 ROGERS AVE, FORT SMITH, AR 72917",-94.3527919,35.3558329,7301 ROGERS AVE,FORT SMITH,AR,72917
40067,MAGNOLIA HOSPITAL,"101 HOSPITAL DRIVE, MAGNOLIA, AR 71754",-93.23907849999999,33.2735697,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754
40069,GREAT RIVER MEDICAL CENTER,"1520 N DIVISION STREET, BLYTHEVILLE, AR 72315",-89.9171282,35.9432044,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315
40071,JEFFERSON REGIONAL MEDICAL CENTER,"1600 WEST 40TH AVENUE, PINE BLUFF, AR 71603",-92.0181788,34.1890553,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,"1703 NORTH BUERKLE ROAD, STUTTGART, AR 72160",-91.559316,34.517642,1703 NORTH BUERKLE ROAD,STUTTGART,AR,72160
40074,NORTH METRO MEDICAL CENTER,"1400 BRADEN STREET, JACKSONVILLE, AR 72076",-92.124839,34.873582,1400 BRADEN STREET,JACKSONVILLE,AR,72076
40076,HOT SPRING COUNTY MEDICAL CENTER,"1001 SCHNEIDER DRIVE, MALVERN, AR 72104",-92.78573689999999,34.3596218,1001 SCHNEIDER DRIVE,MALVERN,AR,72104
40078,NATIONAL PARK MEDICAL CENTER,"1910 MALVERN AVENUE, HOT SPRINGS, AR 71901",-93.0336409,34.4862615,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901
40080,HARRIS HOSPITAL,"1205 MCLAIN STREET, NEWPORT, AR 72112",-91.26499,35.608362,1205 MCLAIN STREET,NEWPORT,AR,72112
40084,SALINE MEMORIAL HOSPITAL,"#1 MEDICAL PARK DRIVE, BENTON, AR 72015",-92.585083,34.572905,#1 MEDICAL PARK DRIVE,BENTON,AR,72015
40085,HELENA REGIONAL MEDICAL CENTER,"1801 MARTIN LUTHER KING DRIVE, HELENA, AR 72342",-90.6271793,34.5102191,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,72342
40088,MEDICAL CENTER SOUTH ARKANSAS,"700 WEST GROVE STREET, EL DORADO, AR 71731",-92.67228449999999,33.2183922,700 WEST GROVE STREET,EL DORADO,AR,71731
40091,MEDICAL PARK HOSPITAL,"2001 SOUTH MAIN STREET, HOPE, AR 71801",-93.5868883,33.649212,2001 SOUTH MAIN STREET,HOPE,AR,71801
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7, LITTLE ROCK, AR 72205",-92.3542193,34.7486563,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205
40118,NEA BAPTIST MEMORIAL HOSPITAL,"3024 STADIUM BOULEVARD, JONESBORO, AR 72401",-90.666578,35.808379,3024 STADIUM BOULEVARD,JONESBORO,AR,72401
40119,WHITE RIVER MEDICAL CENTER,"1710 HARRISON STREET, BATESVILLE, AR 72503",-91.63466419999999,35.7695537,1710 HARRISON STREET,BATESVILLE,AR,72503
40134,ARKANSAS HEART HOSPITAL,"1701 S SHACKLEFORD ROAD, LITTLE ROCK, AR 72211",-92.3933031,34.7390501,1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211
40137,ST VINCENT MEDICAL CENTER/NORTH,"2215 WILDWOOD AVENUE, SHERWOOD, AR 72120",-92.20813900000002,34.8129009,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120
40147,ARKANSAS SURGICAL HOSPITAL,"5201 NORTH SHORE DRIVE, NO LITTLE ROCK, AR 72118",-92.3490932,34.8003023,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118
40152,PHYSICIANS' SPECIALTY HOSPITAL,"3873 NORTH PARKVIEW DRIVE, FAYETTEVILLE, AR 72703",-94.13407099999999,36.121327,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703
50002,ST ROSE HOSPITAL,"27200 CALAROGA AVE, HAYWARD, CA 94545",-122.087952,37.6337041,27200 CALAROGA AVE,HAYWARD,CA,94545
50006,ST JOSEPH HOSPITAL,"2700 DOLBEER ST, EUREKA, CA 95501",-124.1419675,40.7837079,2700 DOLBEER ST,EUREKA,CA,95501
50007,PENINSULA MEDICAL CENTER,"1501 TROUSDALE DRIVE, BURLINGAME, CA 94010",-122.3824646,37.5926398,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,"45 CASTRO STREET, SAN FRANCISCO, CA 94114",-122.435078,37.7684141,45 CASTRO STREET,SAN FRANCISCO,CA,94114
50009,QUEEN OF THE VALLEY MEDICAL CENTER,"1000 TRANCAS ST, NAPA, CA 94558",-122.2966839,38.3245673,1000 TRANCAS ST,NAPA,CA,94558
50013,ST HELENA HOSPITAL,"10 WOODLAND ROAD, SAINT HELENA, CA 94574",-122.4748268,38.5425501,10 WOODLAND ROAD,SAINT HELENA,CA,94574
50014,SUTTER AMADOR HOSPITAL,"200 MISSION BLVD, JACKSON, CA 95642",-120.7648261,38.35107319999999,200 MISSION BLVD,JACKSON,CA,95642
50016,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","345 S HALCYON RD, ARROYO GRANDE, CA 93420",-120.590768,35.113313,345 S HALCYON RD,ARROYO GRANDE,CA,93420
50017,MERCY GENERAL HOSPITAL,"4001 J ST, SACRAMENTO, CA 95819",-121.4523972,38.5702053,4001 J ST,SACRAMENTO,CA,95819
50018,PACIFIC ALLIANCE MEDICAL CENTER,"531 W COLLEGE ST, LOS ANGELES, CA 90012",-118.2392243,34.0649062,531 W COLLEGE ST,LOS ANGELES,CA,90012
50022,RIVERSIDE COMMUNITY HOSPITAL,"4445 MAGNOLIA AVENUE, RIVERSIDE, CA 92501",-117.3810428,33.9766676,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501
50024,PARADISE VALLEY HOSPITAL,"2400 EAST FOURTH STREET, NATIONAL CITY, CA 91950",-117.0828852,32.6851132,2400 EAST FOURTH STREET,NATIONAL CITY,CA,91950
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,"200 WEST ARBOR DRIVE, SAN DIEGO, CA 92103",-117.1658336,32.75438380000001,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103
50026,GROSSMONT HOSPITAL,"5555 GROSSMONT CENTER DRIVE BOX 58, LA MESA, CA 91942",-117.0146736,32.7749487,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942
50028,MAD RIVER COMMUNITY HOSPITAL,"3800 JANES RD, ARCATA, CA 95521",-124.0916707,40.8963361,3800 JANES RD,ARCATA,CA,95521
50030,OROVILLE HOSPITAL,"2767 OLIVE HIGHWAY, OROVILLE, CA 95966",-121.5413263,39.5040899,2767 OLIVE HIGHWAY,OROVILLE,CA,95966
50036,BAKERSFIELD MEMORIAL HOSPITAL,"420 34TH ST BOX 1888, BAKERSFIELD, CA 93301",-119.0168962,35.3873576,420 34TH ST BOX 1888,BAKERSFIELD,CA,93301
50038,SANTA CLARA VALLEY MEDICAL CENTER,"751 SOUTH BASCOM AVENUE, SAN JOSE, CA 95128",-121.9328867,37.3128946,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128
50039,ENLOE MEDICAL CENTER,"1531 ESPLANADE, CHICO, CA 95926",-121.8504645,39.742054,1531 ESPLANADE,CHICO,CA,95926
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,"14445 OLIVE VIEW DRIVE, SYLMAR, CA 91342",-118.4457761,34.3257084,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342
50042,ST ELIZABETH COMMUNITY HOSPITAL,"2550 SISTER MARY COLUMBA DRIVE, RED BLUFF, CA 96080",-122.2190196,40.1485519,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080
50043,ALTA BATES SUMMIT MEDICAL CENTER,"350 HAWTHORNE AVENUE, OAKLAND, CA 94609",-122.2626805,37.82180049999999,350 HAWTHORNE AVENUE,OAKLAND,CA,94609
50045,EL CENTRO REGIONAL MEDICAL CENTER,"1415 ROSS AVENUE, EL CENTRO, CA 92243",-115.5685771,32.7804456,1415 ROSS AVENUE,EL CENTRO,CA,92243
50046,OJAI VALLEY COMMUNITY HOSPITAL,"1306 MARICOPA HWY, OJAI, CA 93023",-119.2646546,34.4428684,1306 MARICOPA HWY,OJAI,CA,93023
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,"2333 BUCHANAN STREET, SAN FRANCISCO, CA 94115",-122.4312719,37.7908444,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115
50054,SAN GORGONIO MEMORIAL HOSPITAL,"600 NORTH HIGHLAND SPRINGS AVENUE, BANNING, CA 92220",-116.9459506,33.9317483,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,"3555 CESAR CHAVEZ STREET, SAN FRANCISCO, CA 94110",-122.420806,37.7476878,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110
50056,ANTELOPE VALLEY HOSPITAL MED CENTER,"1600 W AVE J, LANCASTER, CA 93534",-118.1577068,34.6748614,1600 W AVE J,LANCASTER,CA,93534
50057,KAWEAH DELTA MEDICAL CENTER,"400 W MINERAL KING AVE, VISALIA, CA 93291",-119.2948654,36.3286564,400 W MINERAL KING AVE,VISALIA,CA,93291
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,"1420 S CENTRAL AVE, GLENDALE, CA 91204",-118.2568593,34.1280567,1420 S CENTRAL AVE,GLENDALE,CA,91204
50060,COMMUNITY REGIONAL MEDICAL CENTER,"2823 FRESNO STREET, FRESNO, CA 93715",-119.7841646,36.7429291,2823 FRESNO STREET,FRESNO,CA,93715
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,"1300 N VERMONT AVE, LOS ANGELES, CA 90028",-118.2910096,34.096032,1300 N VERMONT AVE,LOS ANGELES,CA,90028
50067,OAK VALLEY DISTRICT HOSPITAL,"350 S OAK AVE, OAKDALE, CA 95361",-120.86109,37.757078,350 S OAK AVE,OAKDALE,CA,95361
50069,ST JOSEPH HOSPITAL,"1100 WEST STEWART DR, ORANGE, CA 92868",-117.8649506,33.7821398,1100 WEST STEWART DR,ORANGE,CA,92868
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,"1200 EL CAMINO REAL, SOUTH SAN FRANC, CA 94080",-122.4586993,37.67521470000001,1200 EL CAMINO REAL,SOUTH SAN FRANC,CA,94080
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,"700 LAWRENCE EXPRESSWAY, SANTA CLARA, CA 95051",-121.9982679,37.3358948,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,"1425 S MAIN ST, WALNUT CREEK, CA 94596",-122.0588864,37.8915785,1425 S MAIN ST,WALNUT CREEK,CA,94596
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,"975 SERENO DR, VALLEJO, CA 94589",-122.2484432,38.12766999999999,975 SERENO DR,VALLEJO,CA,94589
50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,"280 W MAC ARTHUR BLVD, OAKLAND, CA 94611",-122.257616,37.8246845,280 W MAC ARTHUR BLVD,OAKLAND,CA,94611
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,"2425 GEARY BLVD, SAN FRANCISCO, CA 94115",-122.4428981,37.7824779,2425 GEARY BLVD,SAN FRANCISCO,CA,94115
50077,SCRIPPS MERCY HOSPITAL,"4077 5TH AVE, SAN DIEGO, CA 92103",-117.1605004,32.7515454,4077 5TH AVE,SAN DIEGO,CA,92103
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,"1300 W 7TH ST, SAN PEDRO, CA 90732",-118.3051854,33.7382415,1300 W 7TH ST,SAN PEDRO,CA,90732
50079,DOCTORS MEDICAL CENTER-SAN PABLO,"2000 VALE RD, SAN PABLO, CA 94806",-122.3363246,37.9532365,2000 VALE RD,SAN PABLO,CA,94806
50082,ST JOHNS REGIONAL MEDICAL CENTER,"1600 N ROSE AVE, OXNARD, CA 93030",-119.1556484,34.2166424,1600 N ROSE AVE,OXNARD,CA,93030
50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON,"1800 N CALIFORNIA ST, STOCKTON, CA 95204",-121.288626,37.9700009,1800 N CALIFORNIA ST,STOCKTON,CA,95204
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,"1805 MEDICAL CENTER DRIVE, SAN BERNARDINO, CA 92411",-117.3217772,34.1314087,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411
50090,SONOMA VALLEY HOSPITAL,"347 ANDRIEUX ST, SONOMA, CA 95476",-122.4654297,38.288227,347 ANDRIEUX ST,SONOMA,CA,95476
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,"2623 E SLAUSON AVE, HUNTINGTON PARK, CA 90255",-118.224258,33.989522,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255
50093,SAINT AGNES MEDICAL CENTER,"1303 E HERNDON AVE, FRESNO, CA 93710",-119.7655877,36.8352002,1303 E HERNDON AVE,FRESNO,CA,93710
50096,"DOCTORS HOSPITAL OF WEST COVINA, INC","725 S ORANGE AVE, WEST COVINA, CA 91790",-117.944755,34.071352,725 S ORANGE AVE,WEST COVINA,CA,91790
50099,SAN ANTONIO COMMUNITY HOSPITAL,"999 SAN BERNARDINO RD, UPLAND, CA 91786",-117.637916,34.102002,999 SAN BERNARDINO RD,UPLAND,CA,91786
50100,SHARP MEMORIAL HOSPITAL,"7901 FROST ST, SAN DIEGO, CA 92123",-117.1540552,32.7994882,7901 FROST ST,SAN DIEGO,CA,92123
50101,SUTTER SOLANO MEDICAL CENTER,"300 HOSPITAL DR, VALLEJO, CA 94589",-122.237323,38.131184,300 HOSPITAL DR,VALLEJO,CA,94589
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,"3865 JACKSON STREET, RIVERSIDE, CA 92503",-117.439224,33.9271283,3865 JACKSON STREET,RIVERSIDE,CA,92503
50103,WHITE MEMORIAL MEDICAL CENTER,"1720 E CESAR AVENUE, LOS ANGELES, CA 90033",-118.2172693,34.0491807,1720 E CESAR AVENUE,LOS ANGELES,CA,90033
50104,SAINT FRANCIS MEDICAL CENTER,"3630 EAST IMPERIAL HIGHWAY, LYNWOOD, CA 90262",-118.2030398,33.9298497,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262
50107,MARIAN REGIONAL MEDICAL CENTER,"1400 E CHURCH ST, SANTA MARIA, CA 93454",-120.4133161,34.9509833,1400 E CHURCH ST,SANTA MARIA,CA,93454
50108,SUTTER GENERAL HOSPITAL,"2801 L STREET, SACRAMENTO, CA 95816",-121.4693738,38.571738,2801 L STREET,SACRAMENTO,CA,95816
50110,LOMPOC VALLEY MEDICAL CENTER,"1515 E OCEAN AVENUE, LOMPOC, CA 93436",-120.4395827,34.64074859999999,1515 E OCEAN AVENUE,LOMPOC,CA,93436
50111,TEMPLE COMMUNITY HOSPITAL,"235 N HOOVER ST, LOS ANGELES, CA 90004",-118.2841251,34.0756026,235 N HOOVER ST,LOS ANGELES,CA,90004
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,"1250 16TH STREET, SANTA MONICA, CA 90404",-118.4866084,34.0267888,1250 16TH STREET,SANTA MONICA,CA,90404
50113,SAN MATEO MEDICAL CENTER,"222 W 39TH AVE, SAN MATEO, CA 94403",-122.2992982,37.53126820000001,222 W 39TH AVE,SAN MATEO,CA,94403
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,"555 E VALLEY PARKWAY, ESCONDIDO, CA 92025",-117.0752455,33.125166,555 E VALLEY PARKWAY,ESCONDIDO,CA,92025
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,"18300 ROSCOE BLVD, NORTHRIDGE, CA 91325",-118.5335952,34.2203976,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325
50118,DOCTORS HOSPITAL OF MANTECA,"1205 E NORTH ST, MANTECA, CA 95336",-121.197502,37.80155,1205 E NORTH ST,MANTECA,CA,95336
50121,ADVENTIST MEDICAL CENTER,"115 MALL DRIVE, HANFORD, CA 93230",-119.6664466,36.3237872,115 MALL DRIVE,HANFORD,CA,93230
50122,DAMERON HOSPITAL,"525 WEST ACACIA STREET, STOCKTON, CA 95203",-121.3001223,37.9614258,525 WEST ACACIA STREET,STOCKTON,CA,95203
50124,VERDUGO HILLS HOSPITAL,"1812 VERDUGO BLVD, GLENDALE, CA 91209",-118.216049,34.2045351,1812 VERDUGO BLVD,GLENDALE,CA,91209
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,"225 N JACKSON AVENUE, SAN JOSE, CA 95116",-121.8493983,37.3625686,225 N JACKSON AVENUE,SAN JOSE,CA,95116
50126,VALLEY PRESBYTERIAN HOSPITAL,"15107 VANOWEN ST, VAN NUYS, CA 91406",-118.46319,34.194945,15107 VANOWEN ST,VAN NUYS,CA,91406
50127,WOODLAND MEMORIAL HOSPITAL,"1325 COTTONWOOD STREET, WOODLAND, CA 95695",-121.79212,38.664038,1325 COTTONWOOD STREET,WOODLAND,CA,95695
50128,TRI-CITY MEDICAL CENTER,"4002 VISTA WAY, OCEANSIDE, CA 92056",-117.3238134,33.1828543,4002 VISTA WAY,OCEANSIDE,CA,92056
50129,ST BERNARDINE MEDICAL CENTER,"2101 N WATERMAN AVE, SAN BERNARDINO, CA 92404",-117.2762636,34.1351287,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404
50131,NOVATO COMMUNITY HOSPITAL,"180 ROWLAND WAY, NOVATO, CA 94945",-122.555235,38.0939016,180 ROWLAND WAY,NOVATO,CA,94945
50132,SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE, SAN GABRIEL, CA 91776",-118.105878,34.100806,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776
50133,RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST, MARYSVILLE, CA 95901",-121.594262,39.1382515,726 4TH ST,MARYSVILLE,CA,95901
50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,"6245 DE LONGPRE AVE, HOLLYWOOD, CA 90028",-118.3251971,34.0964446,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028
50136,PETALUMA VALLEY HOSPITAL,"400 N MCDOWELL BLVD, PETALUMA, CA 94954",-122.6316537,38.25459,400 N MCDOWELL BLVD,PETALUMA,CA,94954
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,"13652 CANTARA ST, PANORAMA CITY, CA 91402",-118.4300562,34.2187902,13652 CANTARA ST,PANORAMA CITY,CA,91402
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,"4867 SUNSET BLVD, LOS ANGELES, CA 90027",-118.2943326,34.0984337,4867 SUNSET BLVD,LOS ANGELES,CA,90027
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,"9333 IMPERIAL HIGHWAY, DOWNEY, CA 90242",-118.1287302,33.9190901,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242
50140,KAISER FOUNDATION HOSPITAL FONTANA,"9961 SIERRA AVE, FONTANA, CA 92335",-117.431968,34.072245,9961 SIERRA AVE,FONTANA,CA,92335
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,"23625 W R HOLMAN HIGHWAY, MONTEREY, CA 93940",-121.9131935,36.5787155,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,"1401 SOUTH GRAND AVENUE, LOS ANGELES, CA 90015",-118.2657814,34.0373956,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015
